title	level	works_count	cited_by_count	page_edits	len	views	references
Food_microbiology	4	2091	30350	319.0	12194	12433.0	9.0
Conservation_of_mass	2	6162	99459	2547.0	25288	59769.0	9.0
Dipeptidyl_peptidase-4	4	6161	136114	161.0	11570	10647.0	21.0
Macrophage_polarization	4	6161	201763	93.0	25995	7910.0	6.0
Vertebral_column	2	6161	80320	447.0	36027	93170.0	13.0
Vertebral_column	2	3685	45577	447.0	36027	93170.0	13.0
Vertebral_column	3	944	15727	447.0	36027	93170.0	13.0
Porosimetry	4	6160	150957	61.0	2515	2174.0	1.0
Porosimetry	4	1839	40880	61.0	2515	2174.0	1.0
Cold_dark_matter	3	6160	188422	288.0	13859	9374.0	16.0
Colonial_period	3	6160	12335	56.0	597	3459.0	
Growth_cone	3	6159	346787	111.0	14131	2452.0	6.0
Basic_needs	3	6159	76082	312.0	23268	38711.0	14.0
Valence_bond_theory	4	6158	181722	375.0	10151	25136.0	4.0
Antidote	3	6158	74461	308.0	7578	29265.0	4.0
Irrationality	3	6157	61933	340.0	14270	8730.0	9.0
Ototoxicity	4	6157	119414	233.0	35588	17245.0	52.0
Papyrus	2	6156	17941	2100.0	29145	63746.0	16.0
Plant_pathology	2	6156	99519	867.0	33750	30286.0	21.0
Plant_pathology	4	116	830	867.0	33750	30286.0	21.0
Assembly_line	2	6156	59796	2245.0	33013	43857.0	39.0
Orthophoto	2	6156	58777	201.0	6211	13254.0	2.0
Hyperpolarizability	4	6155	122959	17.0	1150	702.0	4.0
Zearalenone	3	6154	149222	136.0	8914	3743.0	8.0
Scallop	2	6154	83135	1769.0	72083	149565.0	71.0
Booster_dose	4	6153	102107	115.0	11910	39960.0	16.0
CDKN2A	3	6153	197294	86.0	25813	8158.0	43.0
Hierarchical_database_model	2	6152	136246	424.0	6339	23292.0	
Chest_tube	3	6152	74855	327.0	27849	17218.0	31.0
Contrastive_analysis	2	6152	16864	68.0	7863	10408.0	2.0
Liquid_fuel	3	6152	91383	353.0	14299	12183.0	2.0
Projective_space	3	6152	46969	405.0	35592	13420.0	10.0
Silicon_photomultiplier	4	6151	47245	163.0	3909	4042.0	
Malononitrile	3	6151	73719	112.0	4744	3250.0	1.0
Mark_and_recapture	3	6151	151700	446.0	22961	9913.0	32.0
LIGA	4	6150	25667	146.0	15747	4498.0	4.0
Leishmania_donovani	4	6150	147323	151.0	35587	13079.0	50.0
Positronium	4	6148	73989	386.0	21096	14495.0	7.0
Urethroplasty	3	6147	56237	91.0	25232	6572.0	5.0
Fever_of_unknown_origin	2	6147	50478	154.0	30652	11217.0	4.0
Thiosulfate	3	6147	141982	235.0	9300	13739.0	6.0
Chondroitin	3	6146	171434	41.0	2272	7914.0	3.0
Lordosis	3	6146	130520	553.0	24984	45575.0	17.0
Lordosis	3	1955	28318	553.0	24984	45575.0	17.0
Greatness	2	6146	20608	1421.0	24070	4615.0	3.0
Aristocracy_(class)	3	6145	25568	550.0	5229	49799.0	
Spin_Hall_effect	4	6145	147802	153.0	13051	5124.0	16.0
Exhalation	2	6145	108992	315.0	18844	10357.0	14.0
Heat_engine	2	6145	78593	901.0	25551	52124.0	10.0
Gabbro	3	6145	123015	647.0	9587	23075.0	
Sound_quality	2	6144	35954	191.0	7080	6013.0	6.0
Penaeus_monodon	3	6144	94880	219.0	15277	19689.0	9.0
Neurodevelopmental_disorder	3	6144	182006	556.0	27955	37285.0	31.0
List_of_light_sources	2	6144	142226	1004.0	7608	27711.0	
Documentary_film	2	6144	11818	2136.0	58284	109796.0	16.0
Dividend_payout_ratio	4	6143	41471	83.0	3525	5132.0	
Successive-approximation_ADC	4	6143	38792	174.0	9905	19972.0	
Non-covalent_interaction	4	6142	296341	252.0	28276	12356.0	27.0
Earnings_per_share	3	6141	43266	230.0	7208	15758.0	6.0
Martian_surface	4	6141	108096	48.0	13914	943.0	
Rapid_eye_movement_sleep	3	6141	228476	1410.0	74398	97182.0	47.0
Human_male_sexuality	5	6141	73660	1458.0	27734	21522.0	34.0
Slug	2	6140	89869	3115.0	40010	91194.0	42.0
Fetal_circulation	4	6140	37095	180.0	15416	33701.0	8.0
Fetal_circulation	5	3923	77268	180.0	15416	33701.0	8.0
Pluto	2	6139	39451	10109.0	140278	411698.0	52.0
Clostridium_botulinum	3	6138	128332	854.0	40005	47050.0	43.0
Anammox	5	6138	160751	297.0	42489	8505.0	45.0
Motion_perception	3	6137	201160	364.0	42428	7083.0	43.0
Quantum_technology	4	6136	203600	152.0	13975	14471.0	13.0
Monoaminergic	4	6136	204281	23.0	1250	1211.0	
Quadratic_function	3	6134	63431	889.0	16833	29229.0	1.0
Metabotropic_glutamate_receptor_5	5	6134	222895	118.0	27558	1991.0	47.0
Code_refactoring	3	6133	76714	850.0	24518	40826.0	8.0
Squash_(sport)	2	6133	55292	3239.0	40455	81678.0	30.0
Shape_optimization	3	6133	90683	128.0	11877	2501.0	1.0
Lipidology	3	6132	155256	27.0	5478	553.0	5.0
Methemoglobin	3	6132	120055	210.0	11258	24494.0	7.0
Laryngeal_mask_airway	3	6132	62347	238.0	10674	11251.0	3.0
Laryngeal_mask_airway	4	3872	46070	238.0	10674	11251.0	3.0
Discrete_orthogonal_polynomials	3	6132	69641	10.0	1032	390.0	1.0
Histogram_equalization	4	6131	64698	298.0	24418	33827.0	4.0
Edge_device	3	6131	53801	54.0	2877	10215.0	
Pica_(typography)	2	6131	32848	208.0	5936	6447.0	11.0
Statutory_interpretation	3	6131	9255	552.0	47391	28978.0	7.0
Drug_treatment	2	6131	57757	16.0	248	240.0	
Legal_guardian	2	6131	24761	469.0	24164	30098.0	13.0
Dopamine_agonist	4	6130	157461	346.0	42272	27515.0	45.0
PCSK9	5	6130	124483	321.0	62824	18299.0	104.0
Ice_nucleus	3	6129	151955	96.0	5273	1615.0	5.0
Content_determination	3	6129	1894	18.0	5309	154.0	1.0
Apigenin	4	6129	148458	234.0	8770	17096.0	8.0
Product_lining	2	6129	53343	116.0	13369	5411.0	
Product_lining	2	1177	9200	116.0	13369	5411.0	
Privacy_software	3	6128	88626	108.0	6042	2274.0	3.0
Chlamydiaceae	3	6127	145303	55.0	2564	3167.0	1.0
Coronary_care_unit	3	6127	88109	84.0	6395	9486.0	5.0
Trimethylamine	2	6126	125366	234.0	17360	19473.0	18.0
Mora_(linguistics)	2	6126	2971	302.0	10478	24991.0	6.0
PIN_diode	3	6126	43582	287.0	14980	17867.0	4.0
Thrombomodulin	4	6125	158364	105.0	12512	4454.0	26.0
Dapsone	2	6125	69730	460.0	36325	30871.0	60.0
Healthy_diet	3	6125	66854	3484.0	46426	64009.0	55.0
Healthy_diet	2	1189	7788	3484.0	46426	64009.0	55.0
Healthy_diet	2	824	8384	3484.0	46426	64009.0	55.0
Bolted_joint	3	6124	40950	426.0	26880	14592.0	12.0
Constitutional_right	3	6123	8849	255.0	10722	10656.0	23.0
Aspiration_pneumonia	3	6123	103782	221.0	32390	45321.0	29.0
Subaerial	2	6123	152757	50.0	3561	3532.0	
Egalitarianism	3	6122	84115	1704.0	26759	90704.0	35.0
MAP_kinase_kinase_kinase	4	6121	547415	68.0	9189	3180.0	8.0
Neutron_emission	4	6120	55015	153.0	7370	4803.0	3.0
Skin_condition	2	6120	54727	688.0	27583	25596.0	33.0
Skin_condition	2	3608	39751	688.0	27583	25596.0	33.0
Rapid_amplification_of_cDNA_ends	5	6120	122094	105.0	7948	6478.0	4.0
System_of_linear_equations	2	6120	78815	789.0	35106	54546.0	3.0
Hubble_Space_Telescope	3	6118	94255	6820.0	161962	223686.0	184.0
Odometry	4	6118	81870	57.0	3123	7664.0	1.0
Property_law	3	6118	12260	496.0	31498	21245.0	4.0
Force_spectroscopy	3	6117	162245	129.0	21381	1254.0	24.0
Fountain	2	6116	24882	2438.0	75101	18658.0	8.0
Multiresolution_analysis	5	6114	146494	81.0	5959	3594.0	5.0
Moving_average	2	6113	95965	996.0	32923	118946.0	3.0
Geopotential_height	3	6112	130965	132.0	3793	7446.0	2.0
Solar_neutrino_problem	5	6112	87053	291.0	12384	7423.0	4.0
Pipe_flow	3	6111	113637	60.0	4080	6844.0	1.0
Use_of_force	3	6110	39836	296.0	21612	12363.0	20.0
Shiga_toxin	4	6110	162035	179.0	18680	16642.0	23.0
Shiga_toxin	5	1785	70214	179.0	18680	16642.0	23.0
Shiga_toxin	5	645	20771	179.0	18680	16642.0	23.0
Imagination	2	6110	44947	1027.0	23784	36889.0	20.0
Differential_privacy	2	6108	77755	474.0	36090	34943.0	9.0
Lichen_planus	2	6108	73168	694.0	62781	69377.0	84.0
Soft_palate	2	6108	67236	229.0	8638	24747.0	7.0
Switching_time	2	6107	79515	28.0	1644	273.0	
Loin	2	6107	76875	364.0	8886	21493.0	16.0
Planned_economy	2	6106	36695	2210.0	43399	49184.0	23.0
Trypsin_inhibitor	4	6106	126337	74.0	9421	7924.0	11.0
Sustainability_reporting	3	6106	78880	175.0	7529	8651.0	4.0
Pulse_repetition_frequency	3	6105	48034	140.0	14433	11139.0	2.0
Regional_policy	2	6105	45672	99.0	13602	1341.0	12.0
Bacillaceae	4	6105	133093	47.0	9531	2291.0	
Hyperlink	3	6105	98547	2832.0	29201	82615.0	10.0
Digital_signal	3	6104	23925	576.0	15039	29869.0	8.0
Active_duty	3	6103	55709	142.0	4115	4728.0	1.0
Cynicism_(contemporary)	3	6103	106167	303.0	13873	42446.0	14.0
Cajanus	2	6102	43327	62.0	2933	1273.0	1.0
Hemin	4	6102	158524	109.0	6873	8745.0	6.0
CubeSat	3	6101	17559	1551.0	88412	32778.0	106.0
Cefazolin	3	6101	75450	301.0	16215	34157.0	16.0
Mendelian_randomization	5	6101	121658	111.0	14017	8674.0	13.0
Single-phase_electric_power	2	6100	35860	281.0	5244	19692.0	1.0
Single-phase_electric_power	4	2127	11974	281.0	5244	19692.0	1.0
Nanosensor	2	6100	160900	269.0	49141	5585.0	19.0
Gauge_symmetry_(mathematics)	3	6099	97928	27.0	4676	2973.0	2.0
Jaccard_index	3	6099	80575	314.0	25213	58845.0	9.0
Thrombotic_microangiopathy	3	6099	91015	83.0	11065	8660.0	7.0
Liquid-propellant_rocket	3	6098	24948	630.0	36039	26194.0	6.0
Torch	3	6098	27968	620.0	9046	17168.0	3.0
Phrenic_nerve	3	6097	98221	280.0	10993	32557.0	9.0
High-temperature_corrosion	3	6097	67717	67.0	8386	1633.0	4.0
Internal_energy	2	6097	112297	884.0	32159	44441.0	6.0
Power_analysis	3	6097	104373	98.0	10842	6169.0	3.0
Chemostat	3	6096	169241	207.0	22535	9778.0	23.0
Wound	3	6096	79579	876.0	24576	34992.0	20.0
Gangue	2	6096	42170	81.0	6063	9309.0	1.0
Sonogashira_coupling	4	6095	131545	343.0	44615	14373.0	50.0
Epizootic	3	6094	105722	96.0	3285	4935.0	1.0
Headline	2	6094	35086	424.0	19567	18150.0	10.0
Mass_customization	3	6093	68735	428.0	11854	4530.0	16.0
Visual_Word	4	6092	90879	51.0	6752	851.0	4.0
Creative_industries	2	6092	42640	447.0	31095	14782.0	20.0
Creative_industries	3	2662	13881	447.0	31095	14782.0	20.0
Azole	3	6092	147447	138.0	3722	11805.0	1.0
Earth's_inner_core	2	6092	131483	3337.0	55571	69236.0	67.0
Fish_stock	3	6091	129269	5.0	496	2456.0	
Janus_kinase	3	6090	246276	179.0	8362	14635.0	7.0
Operational_risk	3	6090	29365	376.0	17947	19770.0	12.0
Brine_shrimp	2	6090	78668	1542.0	23139	41672.0	28.0
Compulsory_education	2	6089	26064	1175.0	52632	39363.0	35.0
Compulsory_education	3	1754	7510	1175.0	52632	39363.0	35.0
BATES	2	6089	34998	30.0	4483	630.0	4.0
Critical_path_method	2	6088	59612	616.0	19600	66402.0	1.0
Orbital_mechanics	3	6088	62648	547.0	41322	28705.0	19.0
Crystallin	2	6088	152947	145.0	16851	3234.0	10.0
Mars_landing	4	6088	32390	502.0	30097	35180.0	24.0
APACHE_II	3	6087	121222	168.0	7643	14764.0	4.0
Hash_table	3	6087	142045	2037.0	70181	133813.0	21.0
Reionization	4	6087	183619	240.0	27439	9259.0	28.0
Off-the-shelf	2	6086	16828	58.0	467	993.0	
SUMO_protein	4	6085	229663	205.0	21277	8583.0	25.0
Fuzzy_logic	5	6085	33688	1924.0	48426	68460.0	79.0
Fuzzy_logic	5	4865	24697	1924.0	48426	68460.0	79.0
Mean_absolute_difference	3	6084	102631	119.0	12942	7745.0	9.0
Efficiency_(statistics)	3	6084	106192	125.0	22418	15320.0	9.0
Efficiency_(statistics)	4	3212	50811	125.0	22418	15320.0	9.0
Cefuroxime	3	6084	67507	445.0	10971	59542.0	15.0
Cramér–Rao_bound	3	6083	89183	327.0	21386	24982.0	10.0
Overconfidence_effect	2	6083	137281	319.0	28998	17409.0	41.0
Craniopharyngioma	2	6081	83668	302.0	21049	15704.0	23.0
Geotextile	2	6081	43972	291.0	7830	13916.0	10.0
Sound_localization	2	6081	125632	427.0	46508	14751.0	17.0
Vertical_jump	3	6080	91561	708.0	11140	15821.0	6.0
Vegetation_Index	4	6080	87675	70.0	13657	4207.0	15.0
Neurorehabilitation	3	6080	85163	97.0	10148	2950.0	7.0
SN2_reaction	2	6079	109678	423.0	16421	24959.0	3.0
Spacecraft_propulsion	3	6078	33532	1618.0	67592	37197.0	15.0
Spacecraft_propulsion	4	2308	13695	1618.0	67592	37197.0	15.0
Immunoglobulin_heavy_chain	3	6078	229862	109.0	14368	8445.0	18.0
Motion_vector	3	6076	44525	32.0	1410	2674.0	
Thrombophlebitis	3	6074	55985	324.0	8493	21638.0	11.0
PD-L1	4	6074	199401	169.0	18952	26201.0	23.0
Film_director	3	6073	10231	3535.0	35213	95314.0	56.0
Inrush_current	4	6071	33909	209.0	10569	18532.0	1.0
Motor_nerve	2	6071	126358	110.0	8245	7882.0	11.0
Ependymoma	2	6071	108208	181.0	10469	8685.0	11.0
Locomotion	2	6071	109414	217.0	1774	7327.0	
Sodium_salts	2	6071	47775	20.0	3353	3762.0	
Potato_dextrose_agar	4	6070	43145	60.0	2785	7182.0	2.0
Magnetocrystalline_anisotropy	5	6070	104061	168.0	18692	6026.0	13.0
Ion_mobility_spectrometry	3	6069	124785	1.0	39	177.0	
Ion_mobility_spectrometry	3	1318	43788	1.0	39	177.0	
FAUST_(programming_language)	2	6069	7502	116.0	18983	1586.0	
Eucharist	2	6069	7756	5963.0	122451	155887.0	84.0
Mixed_logit	3	6069	143729	187.0	10266	2706.0	
Fagaceae	2	6068	117920	229.0	10700	11250.0	5.0
Speckle_imaging	3	6067	71399	166.0	12794	2591.0	6.0
Liberal_democracy	4	6066	54469	2392.0	100369	101045.0	54.0
Adaptive_mesh_refinement	2	6066	103108	60.0	6743	4736.0	3.0
Kuznets_curve	2	6066	135213	491.0	31018	26747.0	39.0
Center_of_pressure_(fluid_mechanics)	3	6066	123394	261.0	11965	12544.0	2.0
Vintage	2	6064	38796	262.0	8447	12662.0	3.0
Public_hospital	2	6064	25433	294.0	36673	18280.0	9.0
History_of_psychology	2	6064	84979	1348.0	111748	35425.0	34.0
European_debt_crisis	4	6063	29921	4165.0	318334	53126.0	452.0
Root_cause	2	6063	41665	218.0	2407	6737.0	3.0
Fall_prevention	4	6062	137197	372.0	43427	1911.0	17.0
Metallography	3	6062	59146	252.0	18167	5194.0	
Dual-energy_X-ray_absorptiometry	4	6062	160478	337.0	22783	16635.0	29.0
Shamanism	2	6062	23386	5126.0	88688	166623.0	91.0
Demersal_zone	3	6062	105667	80.0	6373	5790.0	6.0
Panchromatic_film	3	6061	96812	115.0	6138	4181.0	
Orchiectomy	2	6061	84311	111.0	7901	50385.0	14.0
Spatial_multiplexing	4	6061	81167	103.0	4672	4608.0	
Oxadiazole	2	6060	77200	19.0	1588	1541.0	2.0
Electron_affinity_(data_page)	3	6059	168102	284.0	63738	17113.0	88.0
Central_retinal_vein	3	6059	61864	35.0	2326	1101.0	
Central_retinal_vein	3	2249	27282	35.0	2326	1101.0	
River_ecosystem	3	6058	157006	502.0	84121	20807.0	28.0
Solar_maximum	5	6058	118807	298.0	5614	9903.0	5.0
Platelet_membrane_glycoprotein	3	6057	182295	84.0	8651	1577.0	
Stress_fracture	2	6057	114990	489.0	21799	30310.0	20.0
Cosmesis	2	6057	98287	46.0	1884	1713.0	
Seizure	3	6056	73714	2062.0	63089	98704.0	85.0
Chicken_manure	3	6056	61914	140.0	10218	12047.0	17.0
Levamisole	2	6055	68090	412.0	24837	25512.0	40.0
Periphyton	3	6054	155777	96.0	3773	3855.0	
Luminol	3	6050	110449	529.0	16413	27623.0	4.0
Fibrin_glue	2	6050	95939	103.0	13297	3272.0	14.0
Fibrin_glue	3	1466	28781	103.0	13297	3272.0	14.0
Serial_port	3	6049	6252	1067.0	35112	54955.0	18.0
Thermophoresis	4	6049	119520	175.0	13331	4818.0	12.0
Logistic_function	2	6049	83769	824.0	42130	104989.0	12.0
Pharmacoepidemiology	3	6049	99399	48.0	3800	1670.0	1.0
Social_innovation	2	6049	33128	548.0	37185	9492.0	22.0
Softening_point	2	6048	58752	22.0	1723	2412.0	1.0
Backwardness	2	6048	34500	54.0	2591	2737.0	1.0
Cementum	3	6047	133812	220.0	15996	10671.0	15.0
Cementum	4	1181	31017	220.0	15996	10671.0	15.0
Neomycin	3	6047	92947	349.0	19918	25486.0	25.0
Spectral_imaging	2	6047	70457	37.0	3147	3848.0	1.0
Sincerity	2	6046	27799	349.0	7173	8359.0	5.0
Microbial_biodegradation	4	6045	184793	91.0	21634	3053.0	16.0
Spillway	2	6044	18350	443.0	20212	28815.0	25.0
Electricity_meter	3	6044	18337	1321.0	54909	39781.0	25.0
Denudation	3	6044	141658	236.0	30956	14693.0	
Culex_quinquefasciatus	4	6042	89726	93.0	11436	5446.0	8.0
Apriori_algorithm	3	6041	54899	373.0	9766	28115.0	1.0
Heterotopic_ossification	2	6040	88513	131.0	9667	6965.0	3.0
Heterotopic_ossification	3	838	11170	131.0	9667	6965.0	3.0
Intimal_hyperplasia	3	6038	141073	25.0	729	718.0	
Tobacco	2	6037	18084	5988.0	85548	138451.0	105.0
Axiomatic_system	3	6035	89196	272.0	14547	18096.0	7.0
Isotopes_of_strontium	3	6035	114411	123.0	13534	5812.0	
Catalytic_cycle	3	6035	234589	45.0	3289	1930.0	1.0
Power_optimizer	5	6034	77095	99.0	9639	4401.0	
Old-growth_forest	2	6034	29396	1083.0	48860	38783.0	30.0
Old-growth_forest	2	4267	145190	1083.0	48860	38783.0	30.0
Old-growth_forest	2	1085	10474	1083.0	48860	38783.0	30.0
Ajax_(programming)	3	6034	17623	8016.0	24807	81044.0	28.0
Binding_domain	3	6033	270367	14.0	1358	1301.0	
Levothyroxine	3	6033	69472	667.0	32851	90377.0	38.0
Polychlorinated_biphenyl	2	6032	154731	1841.0	122768	64776.0	142.0
Return_of_spontaneous_circulation	4	6032	130455	27.0	5499	7394.0	3.0
Research_development	3	6032	18440	64.0	10337	777.0	
Underwater_acoustics	3	6032	47651	491.0	42099	9038.0	5.0
Rule_of_thumb	2	6031	187569	1113.0	17480	77809.0	16.0
Electric_light	2	6030	30473	632.0	21137	33571.0	9.0
Insulinoma	3	6030	86064	210.0	10857	12794.0	5.0
Dilaton	2	6030	99005	140.0	10108	3480.0	5.0
Runoff_curve_number	3	6029	90303	179.0	25151	7559.0	3.0
Asymptomatic_carrier	3	6029	124768	278.0	19154	24880.0	21.0
Context_awareness	3	6029	99280	253.0	31822	4451.0	5.0
Mathematical_statistics	2	6029	79870	275.0	15231	15667.0	3.0
Disinhibition	2	6028	240809	133.0	8982	21247.0	7.0
Information_seeking	2	6028	133195	126.0	13826	4407.0	13.0
Science_policy	2	6028	50481	300.0	26917	3181.0	20.0
Science_policy	2	2159	17977	300.0	26917	3181.0	20.0
Liveness	2	6027	93236	46.0	7357	4141.0	8.0
Tartrate	2	6027	71289	96.0	4533	6453.0	2.0
Autosomal_dominant_polycystic_kidney_disease	3	6026	129235	446.0	42017	7082.0	60.0
Wafer_bonding	3	6026	60656	58.0	4545	2650.0	3.0
Daylighting	2	6025	54684	497.0	43002	13253.0	32.0
Péclet_number	2	6025	123710	104.0	3736	19408.0	1.0
Reproductive_toxicity	3	6025	115825	55.0	9330	4108.0	1.0
Social_history_(medicine)	2	6023	36251	22.0	1238	3654.0	1.0
Sustainable_management	3	6023	56449	136.0	24248	6700.0	
Circular_orbit	2	6023	81127	164.0	8481	7921.0	1.0
Nontuberculous_mycobacteria	4	6022	113359	200.0	14103	7804.0	7.0
Diagonal_matrix	3	6021	68903	237.0	14827	45025.0	3.0
Rock_art	2	6020	30991	785.0	54952	20230.0	31.0
Great_Rift_(astronomy)	2	6020	60912	133.0	7007	6949.0	6.0
Audit_evidence	5	6018	76418	45.0	3032	2492.0	1.0
Acrosome_reaction	3	6018	174369	144.0	17547	15875.0	14.0
Anovulation	5	6018	126862	196.0	21372	14697.0	22.0
Earthquake_simulation	2	6017	42530	54.0	3065	720.0	3.0
Lymphangiogenesis	4	6016	190024	65.0	4137	904.0	9.0
Latex_fixation_test	3	6015	74527	47.0	2881	3158.0	1.0
Ameloblastoma	3	6013	49048	321.0	24032	13034.0	29.0
Ixodes	3	6013	129293	112.0	30142	8652.0	7.0
Phagocyte	3	6013	234391	1523.0	75974	31937.0	125.0
Phagocyte	3	417	16048	1523.0	75974	31937.0	125.0
Theory_of_descriptions	3	6013	16761	142.0	17563	4618.0	2.0
Ribonuclease_H	5	6013	228185	172.0	56599	7236.0	72.0
Endometrial_hyperplasia	3	6012	77063	90.0	11446	10692.0	6.0
Capital_accumulation	3	6012	91467	497.0	31685	15692.0	4.0
Camouflage	2	6011	69289	2434.0	109394	46241.0	126.0
Visual_Basic	3	6011	7885	4151.0	37062	80386.0	27.0
Soil_survey	3	6011	59147	115.0	5466	3469.0	2.0
Brix	3	6011	48629	322.0	16950	30681.0	2.0
Grey_relational_analysis	2	6009	45952	87.0	7521	3168.0	18.0
Recursive_least_squares_filter	3	6008	85977	213.0	21033	10990.0	1.0
Multiple_(mathematics)	2	6008	30348	490.0	4367	6489.0	3.0
Geopositioning	2	6008	58803	27.0	9085	7009.0	
Dieldrin	3	6008	108484	204.0	14467	4810.0	2.0
Quantum_fluctuation	3	6007	97574	324.0	9687	30007.0	6.0
Catchment_area	3	6007	65117	105.0	5444	10966.0	7.0
Fixed_effects_model	3	6007	99549	236.0	18763	44990.0	19.0
Hydrometeorology	3	6004	84750	83.0	6796	3343.0	11.0
Aggregation-induced_emission	3	6004	188437	37.0	5443	2462.0	7.0
Calligraphy	3	6004	5633	3041.0	48625	75343.0	41.0
Loss_function	4	6003	217979	291.0	19427	50869.0	9.0
Professional_writing	2	6003	55560	304.0	11943	7139.0	7.0
Sister_chromatid_exchange	3	6003	130140	55.0	6856	2027.0	8.0
Database_schema	3	6003	86657	300.0	10639	51201.0	4.0
Semantic_interoperability	3	6001	51778	178.0	17440	2637.0	1.0
Lipocalin	2	6000	130028	85.0	14990	2104.0	21.0
Multislice	2	6000	100652	74.0	20618	448.0	6.0
Web_design	3	6000	72738	5640.0	35359	63499.0	25.0
Web_design	2	1324	13527	5640.0	35359	63499.0	25.0
Cytokine_storm	5	5999	122864	457.0	21542	88997.0	
IEEE_802	3	5999	64873	433.0	6053	29046.0	4.0
Phase_rule	3	5998	76217	383.0	12771	24395.0	3.0
Phase_rule	4	530	8244	383.0	12771	24395.0	3.0
STAR_model	4	5997	106184	74.0	6798	1854.0	5.0
Vocational_school	3	5997	3893	637.0	25883	31231.0	20.0
Ultimate_load	3	5996	50226	29.0	1300	1700.0	
Euphorbia	2	5996	36724	747.0	34772	74065.0	39.0
Consanguinity	2	5996	88819	753.0	29094	79110.0	23.0
Β-Carotene	3	5995	174706	1.0	27	36.0	
Trabecular_meshwork	3	5995	118944	89.0	4799	5363.0	3.0
Output_impedance	3	5995	63773	201.0	6900	7807.0	1.0
Planarity_testing	2	5995	101056	78.0	12957	3596.0	3.0
Premotor_cortex	3	5994	440882	161.0	28621	10391.0	35.0
Divestment	2	5993	67918	287.0	7196	9611.0	4.0
Cucumber_mosaic_virus	4	5993	85037	244.0	18820	6592.0	9.0
Z-pinch	3	5992	35732	190.0	13689	7844.0	4.0
Hybrid_automatic_repeat_request	3	5991	46448	146.0	10298	4719.0	6.0
Gas_composition	2	5991	73051	41.0	2909	899.0	3.0
MDMA	2	5991	165019	10879.0	138908	408703.0	182.0
Proteostasis	2	5991	225763	115.0	23573	4849.0	21.0
Competing_endogenous_RNA_(CeRNA)	5	5991	120867	195.0	26242	2452.0	31.0
Medical_library	2	5990	14222	200.0	10105	2079.0	2.0
Four-stroke_engine	4	5989	39171	1943.0	27871	112932.0	13.0
Aloha	4	5988	59884	658.0	5125	29205.0	8.0
Marine_viruses	3	5987	183600	195.0	85056	5328.0	
Theoretical_linguistics	2	5987	92424	254.0	4891	6480.0	1.0
Leishmania_infantum	4	5987	110500	70.0	5456	2029.0	6.0
Leishmania_infantum	4	1098	25284	70.0	5456	2029.0	6.0
Nitrogen_oxide	2	5987	83170	585.0	3630	30640.0	
Nitrogen_oxide	4	5138	96950	585.0	3630	30640.0	
Legal_culture	2	5986	15461	83.0	17592	1723.0	
Demethylase	4	5986	202796	68.0	30712	2283.0	46.0
Saltwater_fish	3	5986	76304	139.0	17651	8563.0	18.0
High-pass_filter	4	5985	46191	376.0	18713	49311.0	7.0
Lewy_body	4	5985	303957	268.0	12503	37832.0	16.0
Taxis	2	5984	49746	341.0	16246	9641.0	16.0
Taxis	3	401	13890	341.0	16246	9641.0	16.0
Telerobotics	4	5984	68261	280.0	17886	3782.0	7.0
Epitome_(data_processing)	2	5984	13748	23.0	1327	65.0	
Hymn	2	5984	8395	918.0	33698	38885.0	14.0
Maleimide	2	5984	113273	114.0	10312	5531.0	10.0
Mean_reversion_(finance)	2	5983	94368	106.0	4545	9933.0	2.0
Caterpillar	3	5983	61525	2123.0	38043	99746.0	40.0
Schistosoma_japonicum	4	5983	57500	221.0	18405	7625.0	12.0
Schistosoma_japonicum	5	1307	9084	221.0	18405	7625.0	12.0
Sulfide_(organic)	2	5983	120905	112.0	7276	3855.0	3.0
Tarim_Basin	2	5983	29910	573.0	70948	44610.0	42.0
Ion-selective_electrode	4	5982	101257	178.0	11486	12348.0	3.0
Containerization	3	5982	10865	1609.0	74748	33109.0	69.0
Histone_code	5	5981	509281	150.0	15377	4535.0	17.0
Calcium_channel_blocker	3	5981	98125	535.0	28701	70066.0	24.0
